id,disp_life2,life1,life1color,life2,life2color,next_maintenance_date,opm_color,proposal,used_color,used_year,disp_result,is_red
9114,0,99.88,#006400,99.94,#006400,2019-02-12 21:44:34.6810000,#90EE90,0,#006400,0.3,success,0
9115,0,99.77,#006400,99.89,#006400,2019-02-12 21:45:58.8030000,#90EE90,0,#006400,0.3,success,0
9116,0,99.84,#006400,99.92,#006400,2019-02-12 21:48:05.4250000,#90EE90,0,#006400,0.5,success,0
9117,0,99.84,#006400,99.92,#006400,2019-02-12 21:48:06.4640000,#90EE90,0,#006400,0.5,success,0
9118,0,99.84,#006400,99.92,#006400,2019-02-12 21:48:06.5730000,#90EE90,0,#006400,0.5,success,0
9119,0,99.84,#006400,99.92,#006400,2019-02-12 21:48:06.7610000,#90EE90,0,#006400,0.5,success,0
9120,0,99.91,#006400,99.95,#006400,2019-02-12 21:49:16.2380000,#90EE90,0,#006400,0.5,success,0
9121,0,99.91,#006400,99.95,#006400,2019-02-12 21:49:17.7000000,#90EE90,0,#006400,0.5,success,0
9122,0,99.91,#006400,99.95,#006400,2019-02-12 21:49:17.8880000,#90EE90,0,#006400,0.5,success,0
9123,0,99.89,#006400,99.94,#006400,2019-02-12 21:50:18.4550000,#90EE90,0,#006400,0.5,success,0
9124,0,99.92,#006400,99.96,#006400,2019-02-12 21:52:02.7600000,#90EE90,0,#006400,0.3,success,0
9125,0,99.69,#006400,99.85,#006400,2019-02-12 21:53:05.6650000,#90EE90,0,#006400,0.6,success,0
9126,0,99.87,#006400,99.94,#006400,2019-02-12 21:54:12.9950000,#90EE90,0,#006400,0.5,success,0
9127,0,99.86,#006400,99.93,#006400,2019-02-12 21:55:12.0610000,#90EE90,0,#006400,0.3,success,0
9128,0,99.87,#006400,99.94,#006400,2019-02-12 21:56:12.3900000,#90EE90,0,#006400,0.5,success,0
9129,0,99.84,#006400,99.92,#006400,2019-02-12 21:57:23.2680000,#90EE90,0,#006400,0.5,success,0
9130,0,99.84,#006400,99.92,#006400,2019-02-12 21:58:32.6680000,#90EE90,0,#006400,0.3,success,0
9131,0,99.79,#006400,99.89,#006400,2019-02-12 21:59:48.0870000,#90EE90,0,#006400,0.5,success,0
9132,0,99.75,#006400,99.88,#006400,2019-02-12 22:00:49.1820000,#90EE90,0,#006400,0.3,success,0
9133,0,99.64,#006400,99.82,#006400,2019-02-12 22:02:52.1760000,#90EE90,0,#006400,0.6,success,0
9134,0,99.64,#006400,99.82,#006400,2019-02-12 22:02:55.4790000,#90EE90,0,#006400,0.6,success,0
9135,0,99.64,#006400,99.82,#006400,2019-02-12 22:02:56.1380000,#90EE90,0,#006400,0.6,success,0
9136,0,99.64,#006400,99.82,#006400,2019-02-12 22:02:56.3260000,#90EE90,0,#006400,0.6,success,0
9137,0,99.64,#006400,99.82,#006400,2019-02-12 22:02:56.4980000,#90EE90,0,#006400,0.6,success,0
9138,0,99.64,#006400,99.82,#006400,2019-02-12 22:02:56.6990000,#90EE90,0,#006400,0.6,success,0
9139,0,99.64,#006400,99.82,#006400,2019-02-12 22:02:56.8780000,#90EE90,0,#006400,0.6,success,0
9140,0,99.64,#006400,99.82,#006400,2019-02-12 22:02:57.0340000,#90EE90,0,#006400,0.6,success,0
9141,0,99.64,#006400,99.82,#006400,2019-02-12 22:02:57.6840000,#90EE90,0,#006400,0.6,success,0
9142,0,99.81,#006400,99.91,#006400,2019-02-12 22:05:15.7730000,#90EE90,0,#006400,0.3,success,0
9143,0,99.81,#006400,99.91,#006400,2019-02-12 22:05:17.0310000,#90EE90,0,#006400,0.3,success,0
9144,0,99.81,#006400,99.91,#006400,2019-02-12 22:05:17.2040000,#90EE90,0,#006400,0.3,success,0
9145,0,99.64,#006400,99.82,#006400,2019-02-12 22:06:21.3750000,#90EE90,0,#006400,0.7,success,0
9146,0,99.64,#006400,99.82,#006400,2019-02-12 22:06:22.4700000,#90EE90,0,#006400,0.7,success,0
9147,0,99.78,#006400,99.89,#006400,2019-02-12 22:07:13.6710000,#90EE90,0,#006400,0.5,success,0
9148,0,99.77,#006400,99.89,#006400,2019-02-12 22:08:16.7920000,#90EE90,0,#006400,0.3,success,0
9149,0,99.79,#006400,99.89,#006400,2019-02-12 22:09:28.8130000,#90EE90,0,#006400,0.3,success,0
9150,0,99.79,#006400,99.89,#006400,2019-02-12 22:09:30.1400000,#90EE90,0,#006400,0.3,success,0
9151,0,99.79,#006400,99.89,#006400,2019-02-12 22:09:30.3750000,#90EE90,0,#006400,0.3,success,0
9152,0,99.79,#006400,99.89,#006400,2019-02-12 22:09:30.5620000,#90EE90,0,#006400,0.3,success,0
9153,0,99.79,#006400,99.89,#006400,2019-02-12 22:09:30.7500000,#90EE90,0,#006400,0.3,success,0
9154,0,99.79,#006400,99.89,#006400,2019-02-12 22:09:30.9530000,#90EE90,0,#006400,0.3,success,0
9155,0,99.81,#006400,99.91,#006400,2019-02-12 22:10:49.7910000,#90EE90,0,#006400,0.3,success,0
9156,0,99.56,#006400,99.78,#006400,2019-02-12 22:12:00.9360000,#90EE90,0,#006400,0.6,success,0
9157,0,99.78,#006400,99.89,#006400,2019-02-12 22:13:47.0880000,#90EE90,0,#006400,0.5,success,0
9158,0,99.61,#006400,99.81,#006400,2019-02-12 22:14:56.0200000,#90EE90,0,#006400,0.6,success,0
9159,0,99.74,#006400,99.87,#006400,2019-02-12 22:16:25.9440000,#90EE90,0,#006400,0.5,success,0
9160,0,99.74,#006400,99.87,#006400,2019-02-12 22:16:28.7120000,#90EE90,0,#006400,0.5,success,0
9161,0,99.74,#006400,99.87,#006400,2019-02-12 22:17:39.3570000,#90EE90,0,#006400,0.3,success,0
9162,0,99.74,#006400,99.87,#006400,2019-02-12 22:17:40.8280000,#90EE90,0,#006400,0.3,success,0
9163,0,99.76,#006400,99.88,#006400,2019-02-12 22:19:43.7510000,#90EE90,0,#006400,0.3,success,0
9164,0,99.76,#006400,99.88,#006400,2019-02-12 22:19:43.8760000,#90EE90,0,#006400,0.3,success,0
9165,0,99.76,#006400,99.88,#006400,2019-02-12 22:19:44.1100000,#90EE90,0,#006400,0.3,success,0
9166,0,99.76,#006400,99.88,#006400,2019-02-12 22:19:44.2980000,#90EE90,0,#006400,0.3,success,0
9167,0,99.76,#006400,99.88,#006400,2019-02-12 22:19:48.7280000,#90EE90,0,#006400,0.3,success,0
9168,0,99.81,#006400,99.91,#006400,2019-02-12 22:21:09.9120000,#90EE90,0,#006400,0.3,success,0
9169,0,99.81,#006400,99.91,#006400,2019-02-12 22:21:12.2100000,#90EE90,0,#006400,0.3,success,0
9170,0,99.81,#006400,99.91,#006400,2019-02-12 22:21:12.3990000,#90EE90,0,#006400,0.3,success,0
9171,0,99.77,#006400,99.89,#006400,2019-02-12 22:23:07.6530000,#90EE90,0,#006400,0.3,success,0
9172,0,99.79,#006400,99.89,#006400,2019-02-12 22:24:27.4810000,#90EE90,0,#006400,0.3,success,0
9173,0,99.69,#006400,99.85,#006400,2019-02-12 22:29:01.8900000,#90EE90,0,#006400,0.6,success,0
9174,0,99.56,#006400,99.78,#006400,2019-02-12 22:30:50.4240000,#90EE90,0,#006400,0.3,success,0
9175,0,99.81,#006400,99.91,#006400,2019-02-12 22:32:01.2120000,#90EE90,0,#006400,0.5,success,0
9176,0,99.77,#006400,99.89,#006400,2019-02-12 22:34:10.5970000,#90EE90,0,#006400,0.5,success,0
9177,0,99.81,#006400,99.91,#006400,2019-02-12 22:35:05.5540000,#90EE90,0,#006400,0.3,success,0
9178,0,99.82,#006400,99.91,#006400,2019-02-12 22:36:27.4610000,#90EE90,0,#006400,0.3,success,0
9179,0,99.77,#006400,99.89,#006400,2019-02-12 22:37:34.6950000,#90EE90,0,#006400,0.5,success,0
9180,0,99.78,#006400,99.89,#006400,2019-02-12 22:39:04.2810000,#90EE90,0,#006400,0.5,success,0
9181,0,99.78,#006400,99.89,#006400,2019-02-12 22:39:05.3050000,#90EE90,0,#006400,0.5,success,0
9182,0,99.84,#006400,99.92,#006400,2019-02-12 22:40:18.5140000,#90EE90,0,#006400,0.3,success,0
9183,0,99.84,#006400,99.92,#006400,2019-02-12 22:40:20.0760000,#90EE90,0,#006400,0.3,success,0
9184,0,99.84,#006400,99.92,#006400,2019-02-12 22:40:20.4350000,#90EE90,0,#006400,0.3,success,0
9185,0,99.84,#006400,99.92,#006400,2019-02-12 22:40:20.6380000,#90EE90,0,#006400,0.3,success,0
9186,0,99.85,#006400,99.92,#006400,2019-02-12 22:41:29.6110000,#90EE90,0,#006400,0.3,success,0
9187,0,99.85,#006400,99.92,#006400,2019-02-12 22:41:30.7550000,#90EE90,0,#006400,0.3,success,0
9188,0,99.85,#006400,99.92,#006400,2019-02-12 22:41:31.0060000,#90EE90,0,#006400,0.3,success,0
9189,0,99.85,#006400,99.92,#006400,2019-02-12 22:41:31.2110000,#90EE90,0,#006400,0.3,success,0
9190,0,99.85,#006400,99.92,#006400,2019-02-12 22:41:31.3820000,#90EE90,0,#006400,0.3,success,0
9191,0,99.85,#006400,99.92,#006400,2019-02-12 22:41:31.5720000,#90EE90,0,#006400,0.3,success,0
9192,0,99.53,#006400,99.77,#006400,2019-02-12 22:42:54.1510000,#90EE90,0,#006400,0.3,success,0
9193,0,99.53,#006400,99.77,#006400,2019-02-12 22:42:55.4590000,#90EE90,0,#006400,0.3,success,0
9194,0,99.53,#006400,99.77,#006400,2019-02-12 22:42:55.8680000,#90EE90,0,#006400,0.3,success,0
9195,0,99.53,#006400,99.77,#006400,2019-02-12 22:42:56.0570000,#90EE90,0,#006400,0.3,success,0
9196,0,99.74,#006400,99.87,#006400,2019-02-12 22:44:11.8170000,#90EE90,0,#006400,0.5,success,0
9197,0,99.77,#006400,99.89,#006400,2019-02-12 22:45:22.5160000,#90EE90,0,#006400,0.3,success,0
9198,0,99.77,#006400,99.89,#006400,2019-02-12 22:45:23.6690000,#90EE90,0,#006400,0.3,success,0
9199,0,99.77,#006400,99.89,#006400,2019-02-12 22:45:23.8570000,#90EE90,0,#006400,0.3,success,0
9200,0,99.77,#006400,99.89,#006400,2019-02-12 22:45:24.0760000,#90EE90,0,#006400,0.3,success,0
9201,0,99.76,#006400,99.88,#006400,2019-02-12 22:46:24.1470000,#90EE90,0,#006400,0.5,success,0
9202,0,99.84,#006400,99.92,#006400,2019-02-12 22:54:18.2960000,#90EE90,0,#006400,0.5,success,0
9203,0,99.78,#006400,99.89,#006400,2019-02-12 22:55:28.7420000,#90EE90,0,#006400,0.5,success,0
9204,0,99.78,#006400,99.89,#006400,2019-02-12 22:55:29.5090000,#90EE90,0,#006400,0.5,success,0
9205,0,99.78,#006400,99.89,#006400,2019-02-12 22:55:30.0910000,#90EE90,0,#006400,0.5,success,0
9206,0,99.78,#006400,99.89,#006400,2019-02-12 22:55:30.3100000,#90EE90,0,#006400,0.5,success,0
9207,0,99.78,#006400,99.89,#006400,2019-02-12 22:55:30.4200000,#90EE90,0,#006400,0.5,success,0
9208,0,99.79,#006400,99.89,#006400,2019-02-12 22:57:05.6890000,#90EE90,0,#006400,0.3,success,0
9209,0,99.79,#006400,99.89,#006400,2019-02-12 22:57:05.6890000,#90EE90,0,#006400,0.3,success,0
9210,0,99.79,#006400,99.89,#006400,2019-02-12 22:57:05.6890000,#90EE90,0,#006400,0.3,success,0
9211,0,99.72,#006400,99.86,#006400,2019-02-12 22:58:20.3290000,#90EE90,0,#006400,0.5,success,0
9212,0,99.72,#006400,99.86,#006400,2019-02-12 22:58:21.7660000,#90EE90,0,#006400,0.5,success,0
9213,0,99.72,#006400,99.86,#006400,2019-02-12 22:58:21.9540000,#90EE90,0,#006400,0.5,success,0
9214,0,99.72,#006400,99.86,#006400,2019-02-12 22:58:22.1250000,#90EE90,0,#006400,0.5,success,0
9215,0,99.77,#006400,99.89,#006400,2019-02-12 22:59:32.4660000,#90EE90,0,#006400,0.5,success,0
9216,0,99.48,#006400,99.74,#006400,2019-02-12 23:00:47.4250000,#90EE90,0,#006400,0.3,success,0
9217,0,99.52,#006400,99.76,#006400,2019-02-12 23:03:02.4220000,#90EE90,0,#006400,0.3,success,0
9218,0,99.72,#006400,99.86,#006400,2019-02-12 23:04:42.3720000,#90EE90,0,#006400,0.3,success,0
9219,0,99.72,#006400,99.86,#006400,2019-02-12 23:04:43.0130000,#90EE90,0,#006400,0.3,success,0
9220,0,99.72,#006400,99.86,#006400,2019-02-12 23:04:43.4210000,#90EE90,0,#006400,0.3,success,0
9221,0,99.72,#006400,99.86,#006400,2019-02-12 23:04:43.6390000,#90EE90,0,#006400,0.3,success,0
9222,0,99.72,#006400,99.86,#006400,2019-02-12 23:04:43.7170000,#90EE90,0,#006400,0.3,success,0
9223,0,99.72,#006400,99.86,#006400,2019-02-12 23:04:43.9050000,#90EE90,0,#006400,0.3,success,0
9224,0,99.72,#006400,99.86,#006400,2019-02-12 23:04:44.0920000,#90EE90,0,#006400,0.3,success,0
9225,0,99.76,#006400,99.88,#006400,2019-02-12 23:06:18.4960000,#90EE90,0,#006400,0.3,success,0
9226,0,99.76,#006400,99.88,#006400,2019-02-12 23:06:19.5690000,#90EE90,0,#006400,0.3,success,0
9227,0,99.76,#006400,99.88,#006400,2019-02-12 23:06:19.7270000,#90EE90,0,#006400,0.3,success,0
9228,0,99.76,#006400,99.88,#006400,2019-02-12 23:06:19.9320000,#90EE90,0,#006400,0.3,success,0
9229,0,99.76,#006400,99.88,#006400,2019-02-12 23:06:20.1190000,#90EE90,0,#006400,0.3,success,0
9230,0,99.77,#006400,99.89,#006400,2019-02-12 23:07:54.5030000,#90EE90,0,#006400,0.3,success,0
9231,0,99.77,#006400,99.89,#006400,2019-02-12 23:07:55.5780000,#90EE90,0,#006400,0.3,success,0
9232,0,99.77,#006400,99.89,#006400,2019-02-12 23:07:55.7760000,#90EE90,0,#006400,0.3,success,0
9233,0,99.77,#006400,99.89,#006400,2019-02-12 23:07:55.9080000,#90EE90,0,#006400,0.3,success,0
9234,0,99.77,#006400,99.89,#006400,2019-02-12 23:07:56.1010000,#90EE90,0,#006400,0.3,success,0
9235,0,99.77,#006400,99.89,#006400,2019-02-12 23:07:56.3200000,#90EE90,0,#006400,0.3,success,0
9236,0,99.77,#006400,99.89,#006400,2019-02-12 23:07:56.4760000,#90EE90,0,#006400,0.3,success,0
9237,0,99.77,#006400,99.89,#006400,2019-02-12 23:07:56.6480000,#90EE90,0,#006400,0.3,success,0
9238,0,99.77,#006400,99.89,#006400,2019-02-12 23:07:56.8990000,#90EE90,0,#006400,0.3,success,0
9239,0,99.77,#006400,99.89,#006400,2019-02-12 23:07:57.0710000,#90EE90,0,#006400,0.3,success,0
9240,0,99.77,#006400,99.89,#006400,2019-02-12 23:07:57.2580000,#90EE90,0,#006400,0.3,success,0
9241,0,99.77,#006400,99.89,#006400,2019-02-12 23:07:57.4150000,#90EE90,0,#006400,0.3,success,0
9242,0,99.73,#006400,99.87,#006400,2019-02-12 23:09:23.4650000,#90EE90,0,#006400,0.3,success,0
9243,0,99.73,#006400,99.87,#006400,2019-02-12 23:09:24.6560000,#90EE90,0,#006400,0.3,success,0
9244,0,99.73,#006400,99.87,#006400,2019-02-12 23:09:25.1900000,#90EE90,0,#006400,0.3,success,0
9245,0,99.79,#006400,99.89,#006400,2019-02-12 23:10:24.2760000,#90EE90,0,#006400,0.3,success,0
9246,0,99.79,#006400,99.89,#006400,2019-02-12 23:10:24.8470000,#90EE90,0,#006400,0.3,success,0
9247,0,99.58,#006400,99.79,#006400,2019-02-12 23:11:36.6550000,#90EE90,0,#006400,0.3,success,0
9248,0,99.58,#006400,99.79,#006400,2019-02-12 23:11:37.6770000,#90EE90,0,#006400,0.3,success,0
9249,0,99.58,#006400,99.79,#006400,2019-02-12 23:11:37.8490000,#90EE90,0,#006400,0.3,success,0
9250,0,99.58,#006400,99.79,#006400,2019-02-12 23:11:38.0680000,#90EE90,0,#006400,0.3,success,0
9251,0,99.58,#006400,99.79,#006400,2019-02-12 23:11:38.2120000,#90EE90,0,#006400,0.3,success,0
9252,0,99.58,#006400,99.79,#006400,2019-02-12 23:11:38.7780000,#90EE90,0,#006400,0.3,success,0
9253,0,99.58,#006400,99.79,#006400,2019-02-12 23:11:38.9490000,#90EE90,0,#006400,0.3,success,0
9254,0,99.58,#006400,99.79,#006400,2019-02-12 23:11:39.1530000,#90EE90,0,#006400,0.3,success,0
9255,0,99.58,#006400,99.79,#006400,2019-02-12 23:11:39.3390000,#90EE90,0,#006400,0.3,success,0
9256,0,99.58,#006400,99.79,#006400,2019-02-12 23:11:39.5430000,#90EE90,0,#006400,0.3,success,0
9257,0,99.58,#006400,99.79,#006400,2019-02-12 23:11:39.9580000,#90EE90,0,#006400,0.3,success,0
9258,0,99.7,#006400,99.85,#006400,2019-02-12 23:12:07.7300000,#90EE90,0,#006400,0.3,success,0
9259,0,99.7,#006400,99.85,#006400,2019-02-12 23:12:08.9290000,#90EE90,0,#006400,0.3,success,0
9260,0,99.7,#006400,99.85,#006400,2019-02-12 23:12:09.1160000,#90EE90,0,#006400,0.3,success,0
9261,0,99.7,#006400,99.85,#006400,2019-02-12 23:12:09.3040000,#90EE90,0,#006400,0.3,success,0
9262,0,99.49,#006400,99.75,#006400,2019-02-12 23:14:03.6860000,#90EE90,0,#006400,0.3,success,0
9263,0,99.49,#006400,99.75,#006400,2019-02-12 23:14:04.1560000,#90EE90,0,#006400,0.3,success,0
9264,0,99.49,#006400,99.75,#006400,2019-02-12 23:14:04.3590000,#90EE90,0,#006400,0.3,success,0
9265,0,99.49,#006400,99.75,#006400,2019-02-12 23:14:04.5310000,#90EE90,0,#006400,0.3,success,0
9266,0,99.49,#006400,99.75,#006400,2019-02-12 23:14:04.6560000,#90EE90,0,#006400,0.3,success,0
9267,0,99.49,#006400,99.75,#006400,2019-02-12 23:14:06.8280000,#90EE90,0,#006400,0.3,success,0
9268,0,99.49,#006400,99.75,#006400,2019-02-12 23:14:07.0260000,#90EE90,0,#006400,0.3,success,0
9269,0,99.75,#006400,99.88,#006400,2019-02-12 23:16:30.8000000,#90EE90,0,#006400,0.3,success,0
9270,0,99.75,#006400,99.88,#006400,2019-02-12 23:16:31.7180000,#90EE90,0,#006400,0.3,success,0
9271,0,99.75,#006400,99.88,#006400,2019-02-12 23:16:31.8760000,#90EE90,0,#006400,0.3,success,0
9272,0,99.82,#006400,99.91,#006400,2019-02-12 23:17:59.0740000,#90EE90,0,#006400,0.3,success,0
9273,0,99.82,#006400,99.91,#006400,2019-02-12 23:17:59.7090000,#90EE90,0,#006400,0.3,success,0
9274,0,99.82,#006400,99.91,#006400,2019-02-12 23:17:59.8510000,#90EE90,0,#006400,0.3,success,0
9275,0,99.82,#006400,99.91,#006400,2019-02-12 23:18:00.0860000,#90EE90,0,#006400,0.3,success,0
9276,0,99.73,#006400,99.87,#006400,2019-02-12 23:20:56.2000000,#90EE90,0,#006400,0.3,success,0
9277,0,99.73,#006400,99.87,#006400,2019-02-12 23:20:57.7210000,#90EE90,0,#006400,0.3,success,0
9278,0,99.73,#006400,99.87,#006400,2019-02-12 23:20:57.9240000,#90EE90,0,#006400,0.3,success,0
9279,0,99.77,#006400,99.89,#006400,2019-02-12 23:23:10.1830000,#90EE90,0,#006400,0.3,success,0
9280,0,99.77,#006400,99.89,#006400,2019-02-12 23:23:11.3590000,#90EE90,0,#006400,0.3,success,0
9281,0,99.77,#006400,99.89,#006400,2019-02-12 23:23:11.5720000,#90EE90,0,#006400,0.3,success,0
9282,0,99.77,#006400,99.89,#006400,2019-02-12 23:23:11.7450000,#90EE90,0,#006400,0.3,success,0
9283,0,99.77,#006400,99.89,#006400,2019-02-12 23:23:11.8710000,#90EE90,0,#006400,0.3,success,0
9284,0,99.77,#006400,99.89,#006400,2019-02-12 23:23:12.0590000,#90EE90,0,#006400,0.3,success,0
9285,0,99.79,#006400,99.89,#006400,2019-02-12 23:24:45.0590000,#90EE90,0,#006400,0.3,success,0
9286,0,99.79,#006400,99.89,#006400,2019-02-12 23:24:46.3890000,#90EE90,0,#006400,0.3,success,0
9287,0,99.79,#006400,99.89,#006400,2019-02-12 23:24:46.5940000,#90EE90,0,#006400,0.3,success,0
9288,0,99.79,#006400,99.89,#006400,2019-02-12 23:24:46.7970000,#90EE90,0,#006400,0.3,success,0
9289,0,99.79,#006400,99.89,#006400,2019-02-12 23:24:47.0160000,#90EE90,0,#006400,0.3,success,0
9290,0,99.79,#006400,99.89,#006400,2019-02-12 23:24:47.2190000,#90EE90,0,#006400,0.3,success,0
9291,0,99.79,#006400,99.89,#006400,2019-02-12 23:24:47.4060000,#90EE90,0,#006400,0.3,success,0
9292,0,99.79,#006400,99.89,#006400,2019-02-12 23:24:47.6100000,#90EE90,0,#006400,0.3,success,0
9293,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:06.7820000,#90EE90,0,#006400,0.3,success,0
9294,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:07.7630000,#90EE90,0,#006400,0.3,success,0
9295,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:07.9410000,#90EE90,0,#006400,0.3,success,0
9296,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:08.1290000,#90EE90,0,#006400,0.3,success,0
9297,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:08.3010000,#90EE90,0,#006400,0.3,success,0
9298,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:08.4880000,#90EE90,0,#006400,0.3,success,0
9299,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:08.6760000,#90EE90,0,#006400,0.3,success,0
9300,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:08.8790000,#90EE90,0,#006400,0.3,success,0
9301,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:09.0660000,#90EE90,0,#006400,0.3,success,0
9302,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:09.2380000,#90EE90,0,#006400,0.3,success,0
9303,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:09.4410000,#90EE90,0,#006400,0.3,success,0
9304,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:09.8190000,#90EE90,0,#006400,0.3,success,0
9305,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:09.9970000,#90EE90,0,#006400,0.3,success,0
9306,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:10.2000000,#90EE90,0,#006400,0.3,success,0
9307,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:10.7040000,#90EE90,0,#006400,0.3,success,0
9308,0,99.81,#006400,99.91,#006400,2019-02-12 23:27:10.8910000,#90EE90,0,#006400,0.3,success,0
9309,0,99.52,#006400,99.76,#006400,2019-02-12 23:34:02.1440000,#90EE90,0,#006400,0.3,success,0
9310,0,99.52,#006400,99.76,#006400,2019-02-12 23:34:03.4450000,#90EE90,0,#006400,0.3,success,0
9311,0,99.52,#006400,99.76,#006400,2019-02-12 23:34:03.6490000,#90EE90,0,#006400,0.3,success,0
9312,0,99.44,#006400,99.72,#006400,2019-02-12 23:35:45.8650000,#90EE90,0,#006400,0.3,success,0
9313,0,99.44,#006400,99.72,#006400,2019-02-12 23:35:46.7090000,#90EE90,0,#006400,0.3,success,0
9314,0,99.44,#006400,99.72,#006400,2019-02-12 23:35:46.9120000,#90EE90,0,#006400,0.3,success,0
9315,0,99.44,#006400,99.72,#006400,2019-02-12 23:35:47.1340000,#90EE90,0,#006400,0.3,success,0
9316,0,99.83,#006400,99.91,#006400,2019-02-12 23:36:52.7960000,#90EE90,0,#006400,0.3,success,0
9317,0,99.83,#006400,99.91,#006400,2019-02-12 23:36:53.3200000,#90EE90,0,#006400,0.3,success,0
9318,0,99.83,#006400,99.91,#006400,2019-02-12 23:36:53.5080000,#90EE90,0,#006400,0.3,success,0
9319,0,99.83,#006400,99.91,#006400,2019-02-12 23:36:53.7110000,#90EE90,0,#006400,0.3,success,0
9320,0,99.78,#006400,99.89,#006400,2019-02-12 23:38:01.4150000,#90EE90,0,#006400,0.3,success,0
9321,0,99.78,#006400,99.89,#006400,2019-02-12 23:38:02.0880000,#90EE90,0,#006400,0.3,success,0
9322,0,99.78,#006400,99.89,#006400,2019-02-12 23:38:02.2600000,#90EE90,0,#006400,0.3,success,0
9323,0,99.78,#006400,99.89,#006400,2019-02-12 23:38:02.4480000,#90EE90,0,#006400,0.3,success,0
9324,0,99.78,#006400,99.89,#006400,2019-02-12 23:38:02.6040000,#90EE90,0,#006400,0.3,success,0
9325,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:26.8200000,#90EE90,0,#006400,0.3,success,0
9326,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:26.9760000,#90EE90,0,#006400,0.3,success,0
9327,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:27.1830000,#90EE90,0,#006400,0.3,success,0
9328,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:27.3390000,#90EE90,0,#006400,0.3,success,0
9329,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:27.5260000,#90EE90,0,#006400,0.3,success,0
9330,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:27.6980000,#90EE90,0,#006400,0.3,success,0
9331,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:27.8910000,#90EE90,0,#006400,0.3,success,0
9332,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:28.0530000,#90EE90,0,#006400,0.3,success,0
9333,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:28.2250000,#90EE90,0,#006400,0.3,success,0
9334,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:28.3970000,#90EE90,0,#006400,0.3,success,0
9335,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:28.5380000,#90EE90,0,#006400,0.3,success,0
9336,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:28.7250000,#90EE90,0,#006400,0.3,success,0
9337,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:28.9130000,#90EE90,0,#006400,0.3,success,0
9338,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:29.0530000,#90EE90,0,#006400,0.3,success,0
9339,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:29.2410000,#90EE90,0,#006400,0.3,success,0
9340,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:29.3850000,#90EE90,0,#006400,0.3,success,0
9341,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:29.5780000,#90EE90,0,#006400,0.3,success,0
9342,0,99.85,#006400,99.92,#006400,2019-02-12 23:39:29.7500000,#90EE90,0,#006400,0.3,success,0
