id,breakin_use,change_arc_or_contact,count_number,has_data,opt_year,with_load
10637,2015-07-06 00:00:00.0000000,0,70,1,6,1
10638,2015-07-06 00:00:00.0000000,0,69,1,6,1
10639,2015-07-06 00:00:00.0000000,0,114,1,6,1
10640,2015-07-06 00:00:00.0000000,0,73,1,6,1
10641,2015-07-06 00:00:00.0000000,0,76,1,6,1
10642,2015-07-06 00:00:00.0000000,0,93,1,6,1
10643,2015-07-06 00:00:00.0000000,0,93,1,6,1
10644,2015-07-06 00:00:00.0000000,0,76,1,6,1
10645,2015-07-06 00:00:00.0000000,0,73,1,6,1
10646,2015-04-30 00:00:00.0000000,0,72,1,6,1
10647,2015-04-30 00:00:00.0000000,0,76,1,6,1
10648,2015-04-30 00:00:00.0000000,0,89,1,6,1
10649,2015-04-30 00:00:00.0000000,0,91,1,6,1
10650,2015-04-30 00:00:00.0000000,0,114,1,6,1
10651,2015-05-03 00:00:00.0000000,0,94,1,6,1
10652,2015-04-30 00:00:00.0000000,0,172,1,6,1
10653,2015-04-30 00:00:00.0000000,0,100,1,6,1
10654,2015-04-30 00:00:00.0000000,0,76,1,6,1
10655,2015-04-30 00:00:00.0000000,0,93,1,6,1
10656,2015-04-30 00:00:00.0000000,0,93,1,6,1
10657,2015-04-30 00:00:00.0000000,0,93,1,6,1
10658,2015-04-30 00:00:00.0000000,0,93,1,6,1
10659,2015-04-30 00:00:00.0000000,0,93,1,6,1
10660,2015-04-30 00:00:00.0000000,0,93,1,6,1
10661,2015-04-30 00:00:00.0000000,0,93,1,6,1
10662,2015-05-03 00:00:00.0000000,0,68,1,6,1
10663,2015-04-30 00:00:00.0000000,0,157,1,6,1
10664,2015-04-30 00:00:00.0000000,0,157,1,6,1
10665,2015-04-30 00:00:00.0000000,0,157,1,6,1
10666,2015-04-30 00:00:00.0000000,0,157,1,6,1
10667,2015-04-30 00:00:00.0000000,0,157,1,6,1
10668,2015-04-30 00:00:00.0000000,0,157,1,6,1
10669,2015-04-30 00:00:00.0000000,0,157,1,6,1
10670,2015-04-30 00:00:00.0000000,0,157,1,6,1
10671,2015-04-30 00:00:00.0000000,0,157,1,6,1
10672,2015-04-30 00:00:00.0000000,0,157,1,6,1
10673,2015-04-30 00:00:00.0000000,0,77,1,6,1
10674,2015-04-30 00:00:00.0000000,0,76,1,6,1
10675,2015-05-14 00:00:00.0000000,0,72,1,6,1
10676,2015-05-17 00:00:00.0000000,0,85,1,6,1
10677,2015-05-15 00:00:00.0000000,0,80,1,6,1
10678,2015-05-15 00:00:00.0000000,0,70,1,6,1
10679,2015-05-15 00:00:00.0000000,0,76,1,6,1
10680,2015-05-15 00:00:00.0000000,0,67,1,6,1
10681,2015-05-14 00:00:00.0000000,0,76,1,6,1
10682,2015-05-14 00:00:00.0000000,0,76,1,6,1
10683,2015-05-15 00:00:00.0000000,0,131,1,6,1
10684,2015-05-15 00:00:00.0000000,0,131,1,6,1
10685,2015-05-15 00:00:00.0000000,0,131,1,6,1
10686,2015-05-15 00:00:00.0000000,0,131,1,6,1
10687,2015-05-14 00:00:00.0000000,0,63,1,6,1
10688,2015-05-15 00:00:00.0000000,0,70,1,6,1
10689,2015-05-15 00:00:00.0000000,0,70,1,6,1
10690,2015-05-15 00:00:00.0000000,0,70,1,6,1
10691,2015-05-15 00:00:00.0000000,0,121,1,6,1
10692,2015-05-15 00:00:00.0000000,0,89,1,6,1
10693,2015-05-17 00:00:00.0000000,0,67,1,6,1
10694,2015-05-17 00:00:00.0000000,0,36,1,6,1
10695,2015-05-17 00:00:00.0000000,0,163,1,6,1
10696,2015-05-14 00:00:00.0000000,0,83,1,6,1
10697,2015-05-15 00:00:00.0000000,0,54,1,6,1
10698,2015-05-14 00:00:00.0000000,0,65,1,6,1
10699,2015-05-15 00:00:00.0000000,0,86,1,6,1
10700,2015-05-17 00:00:00.0000000,0,80,1,6,1
10701,2015-06-11 00:00:00.0000000,0,70,1,6,1
10702,2015-06-11 00:00:00.0000000,0,102,1,6,1
10703,2015-06-11 00:00:00.0000000,0,60,1,6,1
10704,2015-06-11 00:00:00.0000000,0,68,1,6,1
10705,2015-06-10 00:00:00.0000000,0,98,1,6,1
10706,2015-05-27 00:00:00.0000000,0,67,1,6,1
10707,2015-05-17 00:00:00.0000000,0,35,1,6,1
10708,2015-05-17 00:00:00.0000000,0,35,1,6,1
10709,2015-07-09 00:00:00.0000000,0,86,1,6,1
10710,2015-07-09 00:00:00.0000000,0,35,1,6,1
10711,2015-07-08 00:00:00.0000000,0,70,1,6,1
10712,2015-07-09 00:00:00.0000000,0,110,1,6,1
10713,2015-05-27 00:00:00.0000000,0,69,1,6,1
10714,2015-07-08 00:00:00.0000000,0,60,1,6,1
10715,2015-07-08 00:00:00.0000000,0,68,1,6,1
10716,2015-07-08 00:00:00.0000000,0,38,1,6,1
10717,2015-07-08 00:00:00.0000000,0,83,1,6,1
10718,2015-06-12 00:00:00.0000000,0,35,1,6,1
10719,2015-06-11 00:00:00.0000000,0,77,1,6,1
10720,2015-06-11 00:00:00.0000000,0,77,1,6,1
10721,2015-06-10 00:00:00.0000000,0,48,1,6,1
10722,2015-06-10 00:00:00.0000000,0,60,1,6,1
10723,2015-06-10 00:00:00.0000000,0,44,1,6,1
10724,2015-06-10 00:00:00.0000000,0,47,1,6,1
10725,2015-06-10 00:00:00.0000000,0,30,1,6,1
10726,2015-06-12 00:00:00.0000000,0,74,1,6,1
10727,2015-06-10 00:00:00.0000000,0,50,1,6,1
10728,2015-06-10 00:00:00.0000000,0,60,1,6,1
10729,2015-06-10 00:00:00.0000000,0,71,1,6,1
10730,2015-06-10 00:00:00.0000000,0,71,1,6,1
10731,2015-06-11 00:00:00.0000000,0,58,1,6,1
10732,2015-05-27 00:00:00.0000000,0,52,1,6,1
10733,2015-05-27 00:00:00.0000000,0,52,1,6,1
10734,2015-05-27 00:00:00.0000000,0,46,1,6,1
10735,2015-05-14 00:00:00.0000000,0,47,1,6,1
10736,2015-05-15 00:00:00.0000000,0,48,1,6,1
10737,2015-05-15 00:00:00.0000000,0,57,1,6,1
10738,2015-05-15 00:00:00.0000000,0,49,1,6,1
10739,2015-05-27 00:00:00.0000000,0,68,1,6,1
10740,2015-05-15 00:00:00.0000000,0,38,1,6,1
10741,2015-05-14 00:00:00.0000000,0,54,1,6,1
10742,2015-05-15 00:00:00.0000000,0,57,1,6,1
10743,2015-05-15 00:00:00.0000000,0,65,1,6,1
10744,2015-06-12 00:00:00.0000000,0,54,1,6,1
10745,2015-06-11 00:00:00.0000000,0,151,1,6,1
10746,2015-06-11 00:00:00.0000000,0,57,1,6,1
10747,2015-05-14 00:00:00.0000000,0,73,1,6,1
10748,2015-06-11 00:00:00.0000000,0,76,1,6,1
10749,2015-05-15 00:00:00.0000000,0,73,1,6,1
10750,2015-06-11 00:00:00.0000000,0,58,1,6,1
10751,2015-06-12 00:00:00.0000000,0,86,1,6,1
10752,2015-05-15 00:00:00.0000000,0,66,1,6,1
10753,2015-05-15 00:00:00.0000000,0,74,1,6,1
10754,2015-06-11 00:00:00.0000000,0,57,1,6,1
10755,2015-05-15 00:00:00.0000000,0,75,1,6,1
10756,2015-06-11 00:00:00.0000000,0,67,1,6,1
10757,2016-02-15 00:00:00.0000000,0,48,1,6,1
10758,2016-01-29 00:00:00.0000000,0,76,1,6,1
10759,2016-01-29 00:00:00.0000000,0,251,1,6,1
10760,2015-01-29 00:00:00.0000000,0,89,1,6,1
10761,2016-01-29 00:00:00.0000000,0,153,1,6,1
10762,2016-02-15 00:00:00.0000000,0,241,1,6,1
10763,2016-01-29 00:00:00.0000000,0,168,1,6,1
10764,2016-01-27 00:00:00.0000000,0,115,1,6,1
10765,2015-06-25 00:00:00.0000000,0,152,1,6,1
10766,2015-06-24 00:00:00.0000000,0,163,1,6,1
10767,2015-05-17 00:00:00.0000000,0,241,1,6,1
10768,2015-05-17 00:00:00.0000000,0,193,1,6,1
10769,2015-05-15 00:00:00.0000000,0,211,1,8,1
10770,2016-01-29 00:00:00.0000000,0,138,1,8,1
10771,2016-01-30 00:00:00.0000000,0,213,1,8,1
10772,2016-01-30 00:00:00.0000000,0,152,1,8,1
10773,2016-01-30 00:00:00.0000000,0,174,1,8,1
10774,2016-01-30 00:00:00.0000000,0,172,1,8,1
10775,2016-01-30 00:00:00.0000000,0,172,1,8,1
10776,2016-01-30 00:00:00.0000000,0,172,1,8,1
10777,2016-01-30 00:00:00.0000000,0,172,1,8,1
10778,2016-01-30 00:00:00.0000000,0,172,1,8,1
10779,2016-01-30 00:00:00.0000000,0,172,1,8,1
10780,2015-06-25 00:00:00.0000000,0,117,1,8,1
10781,2015-05-14 00:00:00.0000000,0,110,1,8,1
10782,2015-05-14 00:00:00.0000000,0,110,1,8,1
10783,2015-05-14 00:00:00.0000000,0,110,1,8,1
10784,2015-05-14 00:00:00.0000000,0,110,1,8,1
10785,2015-05-14 00:00:00.0000000,0,110,1,8,1
10786,2015-05-14 00:00:00.0000000,0,110,1,8,1
10787,2015-05-14 00:00:00.0000000,0,110,1,8,1
10788,2015-05-14 00:00:00.0000000,0,110,1,8,1
10789,2015-05-14 00:00:00.0000000,0,110,1,8,1
10790,2015-05-14 00:00:00.0000000,0,110,1,8,1
10791,2015-05-14 00:00:00.0000000,0,110,1,8,1
10792,2015-05-14 00:00:00.0000000,0,110,1,8,1
10793,2015-05-14 00:00:00.0000000,0,110,1,8,1
10794,2015-05-14 00:00:00.0000000,0,110,1,8,1
10795,2015-05-17 00:00:00.0000000,0,142,1,8,1
10796,2015-05-15 00:00:00.0000000,0,123,1,8,1
10797,2016-01-29 00:00:00.0000000,0,210,1,8,1
10798,2016-01-30 00:00:00.0000000,0,47,1,6,1
10799,2016-01-30 00:00:00.0000000,0,110,1,8,1
10800,2016-01-29 00:00:00.0000000,0,105,1,8,1
10801,2015-04-30 00:00:00.0000000,0,96,1,8,1
10802,2015-04-30 00:00:00.0000000,0,67,1,8,1
10803,2015-05-03 00:00:00.0000000,0,98,1,8,1
10804,2015-04-30 00:00:00.0000000,0,87,1,8,1
10805,2015-04-30 00:00:00.0000000,0,103,1,8,1
10806,2013-11-16 00:00:00.0000000,0,183,1,8,1
10807,2015-04-30 00:00:00.0000000,0,152,1,8,1
10808,2013-11-16 00:00:00.0000000,0,162,1,8,1
10809,2015-04-30 00:00:00.0000000,0,127,1,8,1
10810,2015-04-30 00:00:00.0000000,0,143,1,8,1
10811,2013-11-16 00:00:00.0000000,0,162,1,8,1
10812,2015-02-28 00:00:00.0000000,0,141,1,8,1
10813,2015-02-28 00:00:00.0000000,0,85,1,8,1
10814,2015-02-26 00:00:00.0000000,0,119,1,8,1
10815,2015-02-26 00:00:00.0000000,0,70,1,8,1
10816,2015-02-26 00:00:00.0000000,0,125,1,8,1
10817,2015-02-26 00:00:00.0000000,0,97,1,8,1
10818,2015-02-27 00:00:00.0000000,0,110,1,8,1
10819,2015-02-28 00:00:00.0000000,0,131,1,8,1
10820,2015-02-26 00:00:00.0000000,0,85,1,8,1
10821,2015-02-26 00:00:00.0000000,0,97,1,8,1
10822,2015-02-26 00:00:00.0000000,0,68,1,8,1
10823,2015-02-26 00:00:00.0000000,0,68,1,8,1
10824,2015-02-26 00:00:00.0000000,0,68,1,8,1
10825,2015-02-26 00:00:00.0000000,0,68,1,8,1
10826,2015-02-26 00:00:00.0000000,0,68,1,8,1
10827,2015-02-26 00:00:00.0000000,0,68,1,8,1
10828,2015-02-26 00:00:00.0000000,0,57,1,8,1
10829,2015-02-27 00:00:00.0000000,0,87,1,8,1
10830,2015-03-14 00:00:00.0000000,0,119,1,8,1
10831,2015-03-15 00:00:00.0000000,0,183,1,8,1
10832,2015-02-26 00:00:00.0000000,0,72,1,8,1
10833,2015-02-26 00:00:00.0000000,0,121,1,8,1
10834,2015-03-16 00:00:00.0000000,0,86,1,8,1
10835,2015-03-16 00:00:00.0000000,0,75,1,8,1
10836,2015-03-14 00:00:00.0000000,0,75,1,8,1
10837,2015-02-26 00:00:00.0000000,0,76,1,8,1
10838,2015-02-26 00:00:00.0000000,0,86,1,8,1
10839,2015-02-26 00:00:00.0000000,0,56,1,8,1
10840,2015-02-26 00:00:00.0000000,0,67,1,8,1
10841,2015-03-15 00:00:00.0000000,0,86,1,8,1
10842,2015-03-15 00:00:00.0000000,0,38,1,8,1
10843,2015-03-16 00:00:00.0000000,0,89,1,8,1
10844,2015-03-16 00:00:00.0000000,0,86,1,8,1
10845,2015-03-16 00:00:00.0000000,0,54,1,8,1
10846,2015-03-16 00:00:00.0000000,0,75,1,8,1
10847,2015-03-16 00:00:00.0000000,0,101,1,8,1
10848,2015-03-15 00:00:00.0000000,0,67,1,8,1
10849,2015-03-16 00:00:00.0000000,0,85,1,8,1
10850,2015-03-16 00:00:00.0000000,0,75,1,8,1
10851,2015-03-16 00:00:00.0000000,0,81,1,8,1
10852,2015-03-16 00:00:00.0000000,0,81,1,8,1
10853,2015-03-16 00:00:00.0000000,0,81,1,8,1
10854,2015-03-16 00:00:00.0000000,0,81,1,8,1
10855,2015-03-16 00:00:00.0000000,0,76,1,8,1
10856,2015-03-16 00:00:00.0000000,0,103,1,8,1
10857,2015-05-14 00:00:00.0000000,0,123,1,8,1
10858,2015-03-16 00:00:00.0000000,0,86,1,8,1
10859,2015-05-14 00:00:00.0000000,0,76,1,8,1
10860,2015-02-27 00:00:00.0000000,0,76,1,8,1
10861,2015-02-27 00:00:00.0000000,0,34,1,8,1
10862,2015-02-26 00:00:00.0000000,0,98,1,8,1
10863,2015-03-16 00:00:00.0000000,0,112,1,8,1
10864,2015-03-16 00:00:00.0000000,0,75,1,8,1
10865,2015-02-27 00:00:00.0000000,0,104,1,8,1
10866,2015-02-26 00:00:00.0000000,0,67,1,8,1
10867,2015-03-16 00:00:00.0000000,0,121,1,8,1
10868,2015-03-16 00:00:00.0000000,0,56,1,8,1
10869,2015-03-15 00:00:00.0000000,0,75,1,8,1
10870,2015-03-14 00:00:00.0000000,0,79,1,8,1
10871,2015-04-30 00:00:00.0000000,0,66,1,8,1
10872,2015-03-16 00:00:00.0000000,0,119,1,8,1
10873,2015-04-30 00:00:00.0000000,0,84,1,8,1
10874,2015-05-15 00:00:00.0000000,0,103,1,8,1
10875,2015-03-15 00:00:00.0000000,0,85,1,8,1
10876,2015-04-24 00:00:00.0000000,0,59,1,8,1
10877,2015-03-16 00:00:00.0000000,0,86,1,8,1
10878,2015-04-23 00:00:00.0000000,0,97,1,8,1
10879,2015-03-16 00:00:00.0000000,0,86,1,8,1
10880,2015-07-09 00:00:00.0000000,0,1250,1,8,1
10881,2015-07-08 00:00:00.0000000,0,85,1,8,1
10882,2015-07-08 00:00:00.0000000,0,85,1,8,1
10883,2015-07-08 00:00:00.0000000,0,142,1,8,1
10884,2015-07-08 00:00:00.0000000,0,86,1,8,1
10885,2015-07-08 00:00:00.0000000,0,64,1,8,1
10886,2015-07-09 00:00:00.0000000,0,85,1,8,1
10887,2015-07-08 00:00:00.0000000,0,75,1,8,1
10888,2015-07-08 00:00:00.0000000,0,75,1,8,1
10889,2015-07-08 00:00:00.0000000,0,67,1,8,1
10890,2015-07-08 00:00:00.0000000,0,76,1,8,1
10891,2015-07-08 00:00:00.0000000,0,75,1,8,1
10892,2015-07-09 00:00:00.0000000,0,68,1,8,1
10893,2015-07-08 00:00:00.0000000,0,46,1,8,1
10894,2015-07-08 00:00:00.0000000,0,46,1,8,1
10895,2015-07-08 00:00:00.0000000,0,46,1,8,1
10896,2015-07-08 00:00:00.0000000,0,46,1,8,1
10897,2015-07-08 00:00:00.0000000,0,46,1,8,1
10898,2015-07-08 00:00:00.0000000,0,76,1,8,1
10899,2015-07-08 00:00:00.0000000,0,76,1,8,1
10900,2015-07-08 00:00:00.0000000,0,63,1,8,1
10901,2015-07-08 00:00:00.0000000,0,75,1,8,1
10902,2015-07-08 00:00:00.0000000,0,65,1,8,1
10903,2015-07-09 00:00:00.0000000,0,63,1,8,1
10904,2015-07-08 00:00:00.0000000,0,97,1,8,1
10905,2015-07-08 00:00:00.0000000,0,68,1,8,1
10906,2015-07-08 00:00:00.0000000,0,86,1,8,1
10907,2015-07-08 00:00:00.0000000,0,59,1,8,1
10908,2015-03-16 00:00:00.0000000,0,88,1,8,1
10909,2015-03-16 00:00:00.0000000,0,85,1,8,1
10910,2015-03-16 00:00:00.0000000,0,75,1,8,1
10911,2015-03-16 00:00:00.0000000,0,76,1,5,1
10912,2015-03-16 00:00:00.0000000,0,65,1,8,1
10913,2015-03-15 00:00:00.0000000,0,113,1,8,1
10914,2015-03-15 00:00:00.0000000,0,63,1,8,1
10915,2015-04-24 00:00:00.0000000,0,111,1,8,1
10916,2015-04-24 00:00:00.0000000,0,35,1,6,1
10917,2015-03-14 00:00:00.0000000,0,800,1,75,1
10918,2015-03-14 00:00:00.0000000,0,800,1,8,1
10919,2015-03-14 00:00:00.0000000,0,82,1,8,1
10920,2015-03-14 00:00:00.0000000,0,72,1,8,1
10921,2015-03-14 00:00:00.0000000,0,66,1,8,1
10922,2015-03-14 00:00:00.0000000,0,68,1,8,1
10923,2015-04-24 00:00:00.0000000,0,96,1,8,1
10924,2015-04-23 00:00:00.0000000,0,76,1,8,1
10925,2015-04-24 00:00:00.0000000,0,66,1,8,1
10926,2015-04-24 00:00:00.0000000,0,70,1,8,1
10927,2015-04-24 00:00:00.0000000,0,111,1,8,1
10928,2015-04-30 00:00:00.0000000,0,93,1,8,1
10929,2015-04-30 00:00:00.0000000,0,65,1,8,1
10930,2013-11-28 00:00:00.0000000,0,85,1,8,1
10931,2015-04-30 00:00:00.0000000,0,121,1,8,1
10932,2013-11-27 00:00:00.0000000,0,86,1,8,1
10933,2015-04-30 00:00:00.0000000,0,141,1,8,1
10934,2015-04-30 00:00:00.0000000,0,107,1,8,1
10935,2015-04-30 00:00:00.0000000,0,85,1,8,1
10936,2015-04-25 00:00:00.0000000,0,86,1,8,1
10937,2015-04-30 00:00:00.0000000,0,85,1,8,1
10938,2015-04-25 00:00:00.0000000,0,121,1,8,1
10939,2015-02-27 00:00:00.0000000,0,100,1,8,1
10940,2015-02-27 00:00:00.0000000,0,54,1,8,1
10941,2015-02-26 00:00:00.0000000,0,77,1,8,1
10942,2015-02-26 00:00:00.0000000,0,70,1,8,1
10943,2015-02-26 00:00:00.0000000,0,83,1,8,1
10944,2015-02-26 00:00:00.0000000,0,70,1,8,1
10945,2015-02-27 00:00:00.0000000,0,86,1,8,1
10946,2015-02-26 00:00:00.0000000,0,84,1,8,1
10947,2015-02-26 00:00:00.0000000,0,75,1,8,1
10948,2015-02-26 00:00:00.0000000,0,65,1,8,1
10949,2015-02-26 00:00:00.0000000,0,45,1,8,1
10950,2015-06-12 00:00:00.0000000,0,121,1,8,1
10951,2015-06-11 00:00:00.0000000,0,41,1,8,1
10952,2015-07-05 00:00:00.0000000,0,75,1,8,1
10953,2015-07-15 00:00:00.0000000,0,76,1,8,1
10954,2015-07-06 00:00:00.0000000,0,56,1,8,1
10955,2015-07-05 00:00:00.0000000,0,69,1,8,1
10956,2015-06-12 00:00:00.0000000,0,78,1,8,1
10957,2015-07-05 00:00:00.0000000,0,68,1,8,1
10958,2015-07-05 00:00:00.0000000,0,69,1,8,1
10959,2015-07-06 00:00:00.0000000,0,76,1,8,1
10960,2015-07-05 00:00:00.0000000,0,60,1,8,1
10961,2015-05-17 00:00:00.0000000,0,87,1,8,1
10962,2015-05-15 00:00:00.0000000,0,41,1,5,1
10963,2015-05-17 00:00:00.0000000,0,136,1,8,1
10964,2015-06-11 00:00:00.0000000,0,116,1,8,1
10965,2015-06-10 00:00:00.0000000,0,60,1,8,1
10966,2015-06-10 00:00:00.0000000,0,70,1,8,1
10967,2015-06-11 00:00:00.0000000,0,86,1,8,1
10968,2015-05-17 00:00:00.0000000,0,72,1,8,1
10969,2015-05-17 00:00:00.0000000,0,83,1,8,1
10970,2015-06-11 00:00:00.0000000,0,68,1,8,1
10971,2015-06-10 00:00:00.0000000,0,72,1,8,1
10972,2015-06-10 00:00:00.0000000,0,54,1,8,1
10973,2015-05-10 00:00:00.0000000,0,69,1,8,1
10974,2015-06-10 00:00:00.0000000,0,900,1,5,1
10975,2015-04-24 00:00:00.0000000,0,68,1,8,1
10976,2015-04-24 00:00:00.0000000,0,32,1,8,1
10977,2015-04-30 00:00:00.0000000,0,72,1,8,1
10978,2015-04-30 00:00:00.0000000,0,60,1,8,1
10979,2015-04-30 00:00:00.0000000,0,61,1,8,1
10980,2015-04-30 00:00:00.0000000,0,58,1,8,1
10981,2015-04-24 00:00:00.0000000,0,90,1,8,1
10982,2015-04-30 00:00:00.0000000,0,71,1,8,1
10983,2015-04-24 00:00:00.0000000,0,68,1,8,1
10984,2015-04-25 00:00:00.0000000,0,46,1,8,1
10985,2015-04-24 00:00:00.0000000,0,95,1,8,1
10986,2015-02-15 00:00:00.0000000,0,102,1,8,1
10987,2015-02-15 00:00:00.0000000,0,85,1,8,1
10988,2015-02-18 00:00:00.0000000,0,95,1,8,1
10989,2015-02-18 00:00:00.0000000,0,55,1,8,1
10990,2015-02-18 00:00:00.0000000,0,39,1,5,1
10991,2015-02-16 00:00:00.0000000,0,57,1,8,1
10992,2015-02-15 00:00:00.0000000,0,96,1,8,1
10993,2015-02-18 00:00:00.0000000,0,62,1,8,1
10994,2015-02-18 00:00:00.0000000,0,68,1,8,1
10995,2015-02-18 00:00:00.0000000,0,45,1,8,1
10996,2015-02-18 00:00:00.0000000,0,73,1,8,1
10997,2015-07-09 00:00:00.0000000,0,71,1,8,1
10998,2015-07-08 00:00:00.0000000,0,32,1,5,1
10999,2015-07-08 00:00:00.0000000,0,75,1,8,1
11000,2015-07-08 00:00:00.0000000,0,82,1,8,1
11001,2015-07-08 00:00:00.0000000,0,75,1,8,1
11002,2015-07-08 00:00:00.0000000,0,27,1,5,1
11003,2015-07-09 00:00:00.0000000,0,93,1,8,1
11004,2015-07-08 00:00:00.0000000,0,76,1,8,1
11005,2015-07-08 00:00:00.0000000,0,75,1,8,1
11006,2015-07-08 00:00:00.0000000,0,67,1,8,1
11007,2015-07-08 00:00:00.0000000,0,58,1,8,1
11008,2015-03-15 00:00:00.0000000,0,102,1,8,1
11009,2015-03-14 00:00:00.0000000,0,35,1,5,1
11010,2015-03-14 00:00:00.0000000,0,62,1,8,1
11011,2015-03-14 00:00:00.0000000,0,33,1,8,1
11012,2015-03-14 00:00:00.0000000,0,74,1,8,1
11013,2015-03-14 00:00:00.0000000,0,77,1,8,1
11014,2015-03-15 00:00:00.0000000,0,90,1,8,1
11015,2015-03-14 00:00:00.0000000,0,37,1,8,1
11016,2015-03-14 00:00:00.0000000,0,41,1,8,1
11017,2015-03-14 00:00:00.0000000,0,95,1,8,1
11018,2015-03-14 00:00:00.0000000,0,51,1,8,1
11019,2018-01-25 00:00:00.0000000,0,42,1,8,1
11020,2018-01-25 00:00:00.0000000,0,31,1,5,1
11021,2018-01-25 00:00:00.0000000,0,41,1,8,1
11022,2018-01-26 00:00:00.0000000,0,54,1,8,1
11023,2018-01-25 00:00:00.0000000,0,75,1,8,1
11024,2017-12-05 00:00:00.0000000,0,1000,1,8,1
11025,2017-12-05 00:00:00.0000000,0,52,1,8,1
11026,2015-01-25 00:00:00.0000000,0,36,1,8,1
11027,2018-01-25 00:00:00.0000000,0,51,1,8,1
11028,2017-12-04 00:00:00.0000000,0,35,1,8,1
11029,2017-12-05 00:00:00.0000000,0,58,1,8,1
11030,2017-12-04 00:00:00.0000000,0,53,1,8,1
11031,2017-12-02 00:00:00.0000000,0,57,1,8,1
11032,2017-12-21 00:00:00.0000000,0,50,1,8,1
11033,2017-11-26 00:00:00.0000000,0,49,1,8,1
11034,2017-12-21 00:00:00.0000000,0,43,1,8,1
11035,2017-12-21 00:00:00.0000000,0,43,1,8,1
11036,2017-12-13 00:00:00.0000000,0,63,1,8,1
11037,2017-12-04 00:00:00.0000000,0,63,1,8,1
11038,2017-12-21 00:00:00.0000000,0,36,1,8,1
11039,2017-11-26 00:00:00.0000000,0,40,1,8,1
11040,2017-12-02 00:00:00.0000000,0,43,1,8,1
11041,2017-12-21 00:00:00.0000000,0,45,1,8,1
11042,2017-12-04 00:00:00.0000000,0,51,1,8,1
11043,2017-12-04 00:00:00.0000000,0,35,1,5,1
11044,2017-12-04 00:00:00.0000000,0,62,1,8,1
11045,2017-12-04 00:00:00.0000000,0,61,1,8,1
11046,2017-12-04 00:00:00.0000000,0,59,1,8,1
11047,2017-12-14 00:00:00.0000000,0,39,1,8,1
11048,2017-11-24 00:00:00.0000000,0,64,1,8,1
11049,2017-11-24 00:00:00.0000000,0,42,1,8,1
11050,2017-12-03 00:00:00.0000000,0,67,1,8,1
11051,2017-12-03 00:00:00.0000000,0,67,1,8,1
11052,2017-12-03 00:00:00.0000000,0,67,1,8,1
11053,2017-12-03 00:00:00.0000000,0,67,1,8,1
11054,2017-12-03 00:00:00.0000000,0,67,1,8,1
11055,2017-12-03 00:00:00.0000000,0,67,1,8,1
11056,2017-12-03 00:00:00.0000000,0,67,1,8,1
11057,2017-12-03 00:00:00.0000000,0,67,1,8,1
11058,2017-12-03 00:00:00.0000000,0,67,1,8,1
11059,2017-12-14 00:00:00.0000000,0,43,1,8,1
11060,2017-12-14 00:00:00.0000000,0,38,1,8,1
11061,2017-12-14 00:00:00.0000000,0,62,1,8,1
11062,2017-12-14 00:00:00.0000000,0,60,1,8,1
11063,2017-12-14 00:00:00.0000000,0,51,1,8,1
11064,2017-12-05 00:00:00.0000000,0,43,1,8,1
11065,2017-12-21 00:00:00.0000000,0,40,1,8,1
11066,2017-12-05 00:00:00.0000000,0,43,1,8,1
11067,2017-12-05 00:00:00.0000000,0,34,1,5,1
11068,2017-12-05 00:00:00.0000000,0,46,1,8,1
11069,2017-11-24 00:00:00.0000000,0,45,1,8,1
11070,2018-01-25 00:00:00.0000000,0,42,1,8,1
11071,2018-01-24 00:00:00.0000000,0,46,1,8,1
11072,2017-12-14 00:00:00.0000000,0,41,1,8,1
11073,2012-11-11 00:00:00.0000000,0,78,1,10,1
11074,2019-01-16 00:00:00.0000000,0,45,1,80,1
11075,2019-01-10 00:00:00.0000000,0,45,1,80,1
11076,2015-11-14 00:00:00.0000000,0,80,1,20,1
11077,2013-06-12 00:00:00.0000000,0,300,1,40,1
11078,2013-06-12 00:00:00.0000000,0,320,1,50,1
11079,2013-06-12 00:00:00.0000000,0,330,1,50,1
11080,2013-06-11 00:00:00.0000000,0,330,1,52,1
11081,2013-06-11 00:00:00.0000000,0,330,1,52,1
11082,2013-06-11 00:00:00.0000000,0,330,1,52,1
11083,2013-06-11 00:00:00.0000000,0,330,1,52,1
11084,2013-06-11 00:00:00.0000000,0,330,1,52,1
11085,2013-06-11 00:00:00.0000000,0,330,1,52,1
11086,2013-06-11 00:00:00.0000000,0,330,1,52,1
11087,2013-06-11 00:00:00.0000000,0,330,1,50,1
11088,2018-08-28 00:00:00.0000000,0,1000,1,500,0
11089,2018-08-28 00:00:00.0000000,0,1542,1,1500,1
11090,2018-08-28 00:00:00.0000000,0,1500,1,1200,1
11091,2018-08-28 00:00:00.0000000,0,526,1,500,1
11092,2018-08-28 00:00:00.0000000,0,526,1,500,1
11093,2018-08-28 00:00:00.0000000,0,500,1,400,1
11094,2018-08-28 00:00:00.0000000,0,500,1,450,1
11095,2018-08-28 00:00:00.0000000,0,5000,1,450,1
11096,2018-08-28 00:00:00.0000000,0,8000,1,7500,1
11097,2018-08-28 00:00:00.0000000,0,8000,1,7500,0
11098,2018-08-28 00:00:00.0000000,0,8000,1,7500,1
11099,2018-08-28 00:00:00.0000000,0,8000,1,7500,1
11100,2018-08-28 00:00:00.0000000,0,800,1,750,1
