ID_Number_Seal,Production_Order,SAP_NO,MLFB,PRODUCT_TYPE,OPENING_TIME_NOM,CLOSING_TIME_NOM,BREAKER_LIFE_TYPE_ID,CREATE_DATE
000491211115005,111011115004,1234567899,3WL11163DG424GA2ZC22C20,3WL1,80.50,49.84,L001,2001-11-15 00:00:00.000
000491211116000,000150271227,75098644,3WL11162CB361GA2ZK07,3WL1,0.00,54.08,L001,2001-11-16 00:00:00.000
000491211116001,111011116000,1234567899,3WL12323CB354GA2,3WL1,80.65,53.68,L009,2001-11-16 00:00:00.000
000491211116002,000150271227,75098644,3WL11162CB361GA2ZK07,3WL1,0.00,48.72,L001,2001-11-16 00:00:00.000
000491211116003,111011116001,1234567898,3WL11163DG454GA2ZF20,3WL1,0.00,0.00,L001,2001-11-16 00:00:00.000
000491211116004,000150271228,75098660,3WL12203CB321GA2,3WL1,0.00,51.48,L007,2001-11-16 00:00:00.000
000491211116005,000150271228,75098660,3WL12203CB321GA2,3WL1,0.00,54.20,L007,2001-11-16 00:00:00.000
000491211116006,111011115001,1234567899,3WL11163BB354GA2,3WL1,80.28,50.80,L001,2001-11-16 00:00:00.000
000491211119000,000150271232,75098930,3WL11062CB381GA2ZA20C26K07M06M26,3WL1,83.47,49.08,L001,2001-11-19 00:00:00.000
000491211119001,000150271232,75098930,3WL11062CB381GA2ZA20C26K07M06M26,3WL1,85.68,46.92,L001,2001-11-19 00:00:00.000
000491211119002,111010515000,1234567899,3WL11102CB364GA2,3WL1,74.10,52.72,L001,2001-11-19 00:00:00.000
000491211119003,111010509001,1234567899,3WL12253CB454GN4,3WL1,0.00,0.00,L007,2001-11-19 00:00:00.000
000491211119004,000150271232,75098930,3WL11062CB381GA2ZA20C26K07M06M26,3WL1,79.45,51.60,L001,2001-11-19 00:00:00.000
000491211120000,000150272629,75099713,3WL12163AA461AA2ZA20,3WL1,0.00,0.00,L007,2001-11-20 00:00:00.000
000491211120001,000150272606,75099704,3WL11102CB364GA2,3WL1,75.10,47.72,L001,2001-11-20 00:00:00.000
000491211120002,111011120000,1234567899,3WL11163BB354GA2,3WL1,0.00,0.00,L001,2001-11-20 00:00:00.000
000491211120004,000150273232,75099713,3WL11163AA461AA2ZA20,3WL1,0.00,0.00,L001,2001-11-20 00:00:00.000
000491211121000,000150272693,75099591,3WL12323AA363AA2,3WL1,79.42,0.00,L009,2001-11-21 00:00:00.000
000491211121001,000150265550,75096214,3WL12252CB361GA2,3WL1,0.00,63.72,L007,2001-11-21 00:00:00.000
000491211121002,000150271699,7509036,3WL12202BB464GA4ZK07,3WL1,82.60,52.12,L007,2001-11-21 00:00:00.000
000491211121003,000150271699,7509036,3WL12202BB464GA4ZK07,3WL1,0.00,0.00,L007,2001-11-21 00:00:00.000
000491211121004,000150270053,75098535,3WL13404CB451GA2,3WL1,0.00,63.96,L011,2001-11-21 00:00:00.000
000491211121005,000150271699,7509036,3WL12202BB464GA4ZK07,3WL1,84.15,48.20,L007,2001-11-21 00:00:00.000
000491211121006,000150271699,7509036,3WL12202BB464GA4ZK07,3WL1,82.68,51.80,L007,2001-11-21 00:00:00.000
000491211121007,000150273758,75100213,3WL11122AA354BA4,3WL1,72.78,54.84,L001,2001-11-21 00:00:00.000
000491211122000,111011122000,1234567899,3WL12252CB354GA2,3WL1,80.20,53.68,L007,2001-11-22 00:00:00.000
000491211122001,000150267426,75097201,3WL12104CB325FF2,3WL1,82.50,53.96,L007,2001-11-22 00:00:00.000
000491211122002,000150273800,75100215,3WL11102AA344GA4,3WL1,72.80,47.48,L001,2001-11-22 00:00:00.000
000491211122003,000150267426,75097201,3WL12104CB325FF2,3WL1,80.00,51.72,L007,2001-11-22 00:00:00.000
000491211122004,000150272695,75099587,3WL12323CB321GG2ZA20K07N61C22M06M26,3WL1,90.10,54.52,L009,2001-11-22 00:00:00.000
000491211122005,000150272686,75099392,3WL12202BB321GA1ZA20C22K07M06M26,3WL1,86.50,48.68,L007,2001-11-22 00:00:00.000
000491211122006,000150272700,75099525,3WL12202BB321AA2ZA20K07,3WL1,0.00,0.00,L007,2001-11-22 00:00:00.000
000491211122007,000150271700,75099036,3WL11162BB461AA2ZK07,3WL1,0.00,0.00,L001,2001-11-22 00:00:00.000
000491211122008,000150271700,75099036,3WL11162BB461AA2ZK07,3WL1,0.00,0.00,L001,2001-11-22 00:00:00.000
000491211123000,000150273793,75099840,3WL12323CB321AA2,3WL1,0.00,0.00,L009,2001-11-23 00:00:00.000
000491211123001,000150273792,75099840,3WL12323CB321AA2,3WL1,0.00,0.00,L009,2001-11-23 00:00:00.000
000491211123002,000150272703,75099525,3WL12323BB321AA2ZA20K07,3WL1,0.00,0.00,L009,2001-11-23 00:00:00.000
000491211123003,000150272703,75099525,3WL12323BB321AA2ZA20K07,3WL1,0.00,0.00,L009,2001-11-23 00:00:00.000
000491211123004,000150274191,75099392,3WL12202BB321GA2ZA20C22K07M06M26N61,3WL1,88.08,42.37,L007,2001-11-23 00:00:00.000
000491211126000,000150274673,75100495,3WL12323CB364GA2,3WL1,0.00,0.00,L009,2001-11-26 00:00:00.000
000491211126001,000150274664,75100398,3WL12323AA321AP2ZA20,3WL1,0.00,0.00,L009,2001-11-26 00:00:00.000
000491211127000,000150274665,75100444,3WL12203CB321GA2,3WL1,0.00,51.48,L007,2001-11-27 00:00:00.000
000491211127001,000150274665,75100444,3WL12203CB321GA2,3WL1,0.00,53.32,L007,2001-11-27 00:00:00.000
000491211127002,000150274665,75100444,3WL12203CB321GA2,3WL1,0.00,52.92,L007,2001-11-27 00:00:00.000
000491211127003,000150274665,75100444,3WL12203CB321GA2,3WL1,0.00,54.16,L007,2001-11-27 00:00:00.000
000491211127004,000150274665,75100444,3WL12203CB321GA2,3WL1,0.00,52.76,L007,2001-11-27 00:00:00.000
000491211127005,000150274204,75100276,3WL11102EB361BA2ZA20B08K07M01M21,3WL1,72.32,50.44,L001,2001-11-27 00:00:00.000
000491211127006,111011127000,9999999999,3WL11163DG451AA2ZF20,3WL1,0.00,0.00,L001,2001-11-27 00:00:00.000
000491211127007,000150275519,75100881,3WL12203CB321AA2ZA20,3WL1,0.00,0.00,L007,2001-11-27 00:00:00.000
000491211128000,111011128000,1234567899,3WL12323CB354GA2,3WL1,0.00,0.00,L009,2001-11-28 00:00:00.000
000491211128001,111011128000,1234567899,3WL12323CB354GA2,3WL1,0.00,0.00,L009,2001-11-28 00:00:00.000
000491211128002,111011128000,1234567899,3WL12323CB354GA2,3WL1,79.60,57.40,L009,2001-11-28 00:00:00.000
000491211128003,000150275526,75100856,3WL12202CB321AA2,3WL1,0.00,0.00,L007,2001-11-28 00:00:00.000
000491211128004,000150275526,75100856,3WL12202CB321AA2,3WL1,0.00,0.00,L007,2001-11-28 00:00:00.000
000491211128005,000150275526,75100856,3WL12202CB321AA2,3WL1,0.00,0.00,L007,2001-11-28 00:00:00.000
000491211128006,000150275526,75100856,3WL12202CB321AA2,3WL1,0.00,0.00,L007,2001-11-28 00:00:00.000
000491211129000,000150271231,75098929,3WL11122BB421GA2ZA20C22K07M06M26N61,3WL1,82.88,52.24,L001,2001-11-29 00:00:00.000
000491211129001,000150271231,75098929,3WL11122BB421GA2ZA20C22K07M06M26N61,3WL1,86.78,50.32,L001,2001-11-29 00:00:00.000
000491211129002,000150271230,75098929,3WL11082BB321AA2ZA20C22K07M06M26,3WL1,80.63,0.00,L001,2001-11-29 00:00:00.000
000491211129003,000150271230,75098929,3WL11082BB321AA2ZA20C22K07M06M26,3WL1,90.73,0.00,L001,2001-11-29 00:00:00.000
000491211129004,000150273240,75099790,3WL11122BB321GA2ZA20C22K07M06M26N61,3WL1,84.78,52.00,L001,2001-11-29 00:00:00.000
000491211130000,000150275527,75100856,3WL12252CB321AA2,3WL1,0.00,0.00,L007,2001-11-30 00:00:00.000
000491211130001,000150275527,75100856,3WL12252CB321AA2,3WL1,0.00,0.00,L007,2001-11-30 00:00:00.000
000491211130002,000150275527,75100856,3WL12252CB321AA2,3WL1,0.00,0.00,L007,2001-11-30 00:00:00.000
000491211130003,000150275527,75100856,3WL12252CB321AA2,3WL1,0.00,0.00,L007,2001-11-30 00:00:00.000
000491211130004,000150275527,75100856,3WL12252CB321AA2,3WL1,0.00,0.00,L007,2001-11-30 00:00:00.000
000491211130005,000150274211,75100298,3WL11102BB361GA4ZA20K07M06M26,3WL1,83.58,50.16,L001,2001-11-30 00:00:00.000
000491211130006,000150274211,75100298,3WL11102BB361GA4ZA20K07M06M26,3WL1,84.05,51.20,L001,2001-11-30 00:00:00.000
000491211130007,000150274211,75100298,3WL11102BB361GA4ZA20K07M06M26,3WL1,88.00,48.28,L001,2001-11-30 00:00:00.000
000491211203000,000150275524,75100856,3WL12323CB321AA2,3WL1,0.00,0.00,L009,2001-12-03 00:00:00.000
000491211203001,000150275524,75100856,3WL12323CB321AA2,3WL1,0.00,0.00,L009,2001-12-03 00:00:00.000
000491211203002,000150275524,75100856,3WL12323CB321AA2,3WL1,0.00,0.00,L009,2001-12-03 00:00:00.000
000491211204000,000150277529,75100818,3WL12252CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-12-04 00:00:00.000
000491211204001,000150277529,75100818,3WL12252CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-12-04 00:00:00.000
000491211204002,000150277529,75100818,3WL12252CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-12-04 00:00:00.000
000491211204003,000150277529,75100818,3WL12252CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-12-04 00:00:00.000
000491211204004,000150277529,75100818,3WL12252CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-12-04 00:00:00.000
000491211204005,000150274198,75100221,3WL11102AA324BA7,3WL1,0.00,0.00,L001,2001-12-04 00:00:00.000
000491211204006,000150274198,75100221,3WL11102AA324BA7,3WL1,0.00,0.00,L001,2001-12-04 00:00:00.000
000491211205000,000150274198,75100221,3WL11102AA324BA7,3WL1,72.50,50.36,L001,2001-12-05 00:00:00.000
000491211205001,000150274198,75100221,3WL11102AA324BA7,3WL1,80.83,56.84,L001,2001-12-05 00:00:00.000
000491211205002,000150276154,75101079,3WL12323CB321AA2ZA20K07N61,3WL1,0.00,0.00,L009,2001-12-05 00:00:00.000
000491211205003,000150276610,75101374,3WL12324CB361AA2ZA20K07,3WL1,0.00,0.00,L009,2001-12-05 00:00:00.000
000491211205004,000150277524,75101937,3WL12324CB421GA2,3WL1,0.00,53.56,L009,2001-12-05 00:00:00.000
000491211205005,000150278451,75102289,3WL12202CB361GA2ZA20C22K07M06M26,3WL1,91.07,60.12,L007,2001-12-05 00:00:00.000
000491211205006,000150278452,75102299,3WL12322CB361GG2ZA20C22K07M06M26,3WL1,89.58,52.60,L009,2001-12-05 00:00:00.000
000491211206000,000150277538,750101571,3WL12324CB321AA2ZA20K07N61,3WL1,0.00,0.00,L009,2001-12-06 00:00:00.000
000491211206001,000150277525,75100474,3WL12203CB321GA2ZA20K07,3WL1,0.00,53.76,L007,2001-12-06 00:00:00.000
000491211207000,000150279039,75102289,3WL12202CB361GA2ZA20C22K07M06M26,3WL1,86.97,0.00,L007,2001-12-07 00:00:00.000
000491211207001,000150277538,750101571,3WL12324CB321AA2ZA20K07N61,3WL1,0.00,0.00,L009,2001-12-07 00:00:00.000
000491211207002,000150277527,75100473,3WL12162CB321GN2ZA20C26K01K07K13M06M26N61,3WL1,92.35,0.00,L007,2001-12-07 00:00:00.000
000491211210000,000150277525,75100474,3WL12203CB321GA2ZA20K07,3WL1,0.00,0.00,L007,2001-12-10 00:00:00.000
000491211210001,000150278457,75101958,3WL12202CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-12-10 00:00:00.000
000491211210002,000150277962,75101814,3WL12253CB364GN4ZK07,3WL1,78.25,51.87,L007,2001-12-10 00:00:00.000
000491211210003,000150277962,75101814,3WL12253CB364GN4ZK07,3WL1,80.25,60.53,L007,2001-12-10 00:00:00.000
000491211210004,000150278450,75102205,3WL12252CB361GN2ZA20K07,3WL1,0.00,58.47,L007,2001-12-10 00:00:00.000
000491211211000,000150277526,75100276,3WL12322CB321AG4ZA20K07M06M26N61,3WL1,91.00,0.00,L009,2001-12-11 00:00:00.000
000491211211001,000150277526,75100276,3WL12322CB321AG4ZA20K07M06M26N61,3WL1,86.40,0.00,L009,2001-12-11 00:00:00.000
000491211211002,000150278490,75100679,3WL12203CB324GN4ZC01C11K01K13S01,3WL1,77.18,53.88,L007,2001-12-11 00:00:00.000
000491211211003,000150274673,75100495,3WL12323CB364GA2,3WL1,80.53,57.00,L009,2001-12-11 00:00:00.000
000491211211004,000150280474,75103256,3WL11162CB324GN2ZA20K07,3WL1,73.47,51.67,L001,2001-12-11 00:00:00.000
000491211211005,000150278470,75100679,3WL11123FB366BA4ZA30F04K01K13,3WL1,73.43,50.80,L001,2001-12-11 00:00:00.000
000491211212000,111010515000,1234567899,3WL11102CB364GA2,3WL1,0.00,0.00,L001,2001-12-12 00:00:00.000
000491211212001,000150277528,75100495,3WL12323CB364GA2,3WL1,79.93,53.60,L009,2001-12-12 00:00:00.000
000491211212002,000150273800,75100215,3WL11102AA344GA4,3WL1,72.60,50.73,L001,2001-12-12 00:00:00.000
000491211212003,000150278496,75101785,3WL11122CB361GA2ZA20C22K07M06M26,3WL1,82.10,52.27,L001,2001-12-12 00:00:00.000
000491211212004,000150277537,75101536,3WL11102CB364AN2ZC11C22K01K07,3WL1,0.00,0.00,L001,2001-12-12 00:00:00.000
000491211212005,000150277537,75101536,3WL11102CB364AN2ZC11C22K01K07,3WL1,72.49,0.00,L001,2001-12-12 00:00:00.000
000491211212006,000150278470,75100679,3WL11123FB366BA4ZA30F04K01K13,3WL1,0.00,0.00,L001,2001-12-12 00:00:00.000
000491211213000,000150278470,75100679,3WL11123FB366BA4ZA30F04K01K13,3WL1,72.30,42.20,L001,2001-12-13 00:00:00.000
000491211213001,000150277958,75101802,3WL11162CB361GA2ZK07,3WL1,0.00,55.67,L001,2001-12-13 00:00:00.000
000491211213002,000150271232,75098930,3WL11062CB381GA2ZA20C26K07M06M26,3WL1,77.33,60.07,L001,2001-12-13 00:00:00.000
000491211213003,000150271232,75098930,3WL11062CB381GA2ZA20C26K07M06M26,3WL1,84.30,46.13,L001,2001-12-13 00:00:00.000
000491211213004,000150278503,75101785,3WL11122CB361CA2ZA20C22K07M06M26,3WL1,88.23,50.13,L001,2001-12-13 00:00:00.000
000491211213005,000150277959,75101803,3WL11162CB321GA2ZK07,3WL1,0.00,53.47,L001,2001-12-13 00:00:00.000
000491211213006,000150276607,75101352,3WL11163CB361AA2ZA20K07,3WL1,0.00,0.00,L001,2001-12-13 00:00:00.000
000491211213007,000150272699,75099525,3WL11162BB321AA2ZA20K07N61,3WL1,0.00,0.00,L001,2001-12-13 00:00:00.000
000491211213008,000150272699,75099525,3WL11162BB321AA2ZA20K07N61,3WL1,0.00,0.00,L001,2001-12-13 00:00:00.000
000491211213009,000150281535,75103611,3WL12102CB461GA2ZA20K07S01,3WL1,0.00,58.47,L007,2001-12-13 00:00:00.000
000491211214000,000150279884,75102649,3WL13504CB454GA2,3WL1,94.00,52.53,L011,2001-12-14 00:00:00.000
000491211214001,000150272698,75099524,3WL11122BB321AA2ZA20K07,3WL1,0.00,0.00,L001,2001-12-14 00:00:00.000
000491211214002,000150273822,75100023,3WL11162BB321AA2ZA20K07N61,3WL1,0.00,0.00,L001,2001-12-14 00:00:00.000
000491211214003,000150275532,75100818,3WL11102BB321AA2ZA20K07N61,3WL1,0.00,0.00,L001,2001-12-14 00:00:00.000
000491211214004,000150275037,75100632,3WL11162BB361AG2ZA20C22K07M06,3WL1,0.00,0.00,L001,2001-12-14 00:00:00.000
000491211214007,000150275525,75100856,3WL11102CB321AA2,3WL1,0.00,0.00,L001,2001-12-14 00:00:00.000
000491211214008,000150277965,75101814,3WL11062CB364BA4ZK07,3WL1,77.93,53.07,L001,2001-12-14 00:00:00.000
000491211214009,000150277965,75101814,3WL11062CB364BA4ZK07,3WL1,73.53,51.80,L001,2001-12-14 00:00:00.000
000491211214010,000150274192,75099525,3WL11162BB321AA2ZA20K07N61,3WL1,0.00,0.00,L001,2001-12-14 00:00:00.000
000491211214011,000150274192,75099525,3WL11162BB321AA2ZA20K07N61,3WL1,0.00,0.00,L001,2001-12-14 00:00:00.000
000491211214012,000150271232,75098930,3WL11062CB381GA2ZA20C26K07M06M26,3WL1,77.47,51.87,L001,2001-12-14 00:00:00.000
000491211214013,111011214000,9999999999,3WL13634AA375FA2,3WL1,89.10,52.87,L011,2001-12-14 00:00:00.000
000491211214014,000150278521,75101785,3WL11082BB461CA2ZA20C22K07M06M26,3WL1,88.13,51.07,L001,2001-12-14 00:00:00.000
000491211214015,000150278510,75101785,3WL11082BB461CA2ZA20C22K07M06M26,3WL1,83.30,52.33,L001,2001-12-14 00:00:00.000
000491211214017,000150278540,75101785,3WL11122BB461GA2ZA20C22K07M06M26,3WL1,86.43,57.33,L001,2001-12-14 00:00:00.000
000491211217000,000150275026,75100217,3WL13404CB343GN2,3WL1,89.93,52.20,L011,2001-12-17 00:00:00.000
000491211217001,000150281542,75101190,3WL11102AA354GA2ZA30S25,3WL1,76.87,49.07,L001,2001-12-17 00:00:00.000
000491211217002,000150274674,75100520,3WL11103AA351AA2,3WL1,0.00,0.00,L001,2001-12-17 00:00:00.000
000491211217003,000150274676,75100522,3WL11103AA351AA2,3WL1,0.00,0.00,L001,2001-12-17 00:00:00.000
000491211217004,000150282455,75099591,3WL12203FB352GA2ZF02F04,3WL1,0.00,0.00,L007,2001-12-17 00:00:00.000
000491211218000,000150274677,75100523,3WL11103AA351AA2,3WL1,0.00,0.00,L001,2001-12-18 00:00:00.000
000491211218001,000150274675,75100521,3WL11103AA351AA2,3WL1,0.00,0.00,L001,2001-12-18 00:00:00.000
000491211218002,000150278583,75102300,3WL11103AA361GA2ZA20C22,3WL1,0.00,53.27,L001,2001-12-18 00:00:00.000
000491211218003,000150277966,75101814,3WL11162CB364GN4ZK07,3WL1,75.04,54.13,L001,2001-12-18 00:00:00.000
000491211218004,000150277966,75101814,3WL11162CB364GN4ZK07,3WL1,72.33,53.33,L001,2001-12-18 00:00:00.000
000491211218005,000150277978,75101781,3WL11162FG366BA2ZC01F02F04S08,3WL1,77.20,52.87,L001,2001-12-18 00:00:00.000
000491211218006,000150282452,75099591,3WL12103FB354AN2ZF02F04,3WL1,76.57,0.00,L007,2001-12-18 00:00:00.000
000491211218007,000150282452,75099591,3WL12103FB354AN2ZF02F04,3WL1,80.18,0.00,L007,2001-12-18 00:00:00.000
000491211218008,000150282452,75099591,3WL12103FB354AN2ZF02F04,3WL1,77.05,0.00,L007,2001-12-18 00:00:00.000
000491211218009,000150282455,75099591,3WL12203FB352GA2ZF02F04,3WL1,84.53,51.67,L007,2001-12-18 00:00:00.000
000491211218010,000150282451,75099591,3WL12103FB354AN2ZF02F04,3WL1,90.02,0.00,L007,2001-12-18 00:00:00.000
000491211218011,000150282451,75099591,3WL12103FB354AN2ZF02F04,3WL1,79.16,0.00,L007,2001-12-18 00:00:00.000
000491211218012,000150282451,75099591,3WL12103FB354AN2ZF02F04,3WL1,81.96,0.00,L007,2001-12-18 00:00:00.000
000491211218013,000150282451,75099591,3WL12103FB354AN2ZF02F04,3WL1,79.98,0.00,L007,2001-12-18 00:00:00.000
000491211219000,000150282453,75099591,3WL12202FB353GA2ZF02F04,3WL1,83.33,57.33,L007,2001-12-19 00:00:00.000
000491211219001,000150282453,75099591,3WL12202FB353GA2ZF02F04,3WL1,82.73,55.13,L007,2001-12-19 00:00:00.000
000491211219002,000150282453,75099591,3WL12202FB353GA2ZF02F04,3WL1,80.67,52.93,L007,2001-12-19 00:00:00.000
000491211219003,000150282453,75099591,3WL12202FB353GA2ZF02F04,3WL1,83.57,56.27,L007,2001-12-19 00:00:00.000
000491211219004,000150280955,75103302,3WL12202BB321GA2ZK07,3WL1,0.00,51.40,L007,2001-12-19 00:00:00.000
000491211219005,000150280500,75103138,3WL12202BB321GA2ZA20K07,3WL1,0.00,50.73,L007,2001-12-19 00:00:00.000
000491211219006,000150280500,75103138,3WL12202BB321GA2ZA20K07,3WL1,0.00,57.60,L007,2001-12-19 00:00:00.000
000491211219007,000150277533,75101524,3WL11163CB321AA2ZA20K07N61,3WL1,0.00,0.00,L001,2001-12-19 00:00:00.000
000491211219008,000150273833,75100216,3WL11082FG364GA4ZK07,3WL1,70.00,51.47,L001,2001-12-19 00:00:00.000
000491211219009,000150283517,75101528,3WL11063EB364GA4,3WL1,97.87,57.27,L001,2001-12-19 00:00:00.000
000491211219010,000150279913,75102764,3WL12163CB384EA4ZK07,3WL1,79.37,54.47,L007,2001-12-19 00:00:00.000
000491211219011,000150279913,75102764,3WL12163CB384EA4ZK07,3WL1,87.60,52.80,L007,2001-12-19 00:00:00.000
000491211219012,000150279913,75102764,3WL12163CB384EA4ZK07,3WL1,75.10,51.53,L007,2001-12-19 00:00:00.000
000491211220000,000150277967,75101814,3WL11062CB364GA4ZK07B02,3WL1,70.27,49.53,L001,2001-12-20 00:00:00.000
000491211220001,000150277967,75101814,3WL11062CB364GA4ZK07B02,3WL1,71.83,52.60,L001,2001-12-20 00:00:00.000
000491211220002,000150275530,75100816,3WL11162CB361AG2ZA20K07M06M26,3WL1,77.33,0.00,L001,2001-12-20 00:00:00.000
000491211220003,000150280953,75103296,3WL12203AA361AA2ZA20C22,3WL1,0.00,0.00,L007,2001-12-20 00:00:00.000
000491211220004,000150280498,75103166,3WL11082CB361AA2ZK07S01,3WL1,0.00,0.00,L001,2001-12-20 00:00:00.000
000491211220005,000150284056,75102760,3WL12323FG461GA2ZA20C01C22K07M06M26S01,3WL1,97.37,0.00,L009,2001-12-20 00:00:00.000
000491211220006,000150284056,75102760,3WL12323FG461GA2ZA20C01C22K07M06M26S01,3WL1,96.13,57.00,L009,2001-12-20 00:00:00.000
000491211220007,000150284056,75102760,3WL12323FG461GA2ZA20C01C22K07M06M26S01,3WL1,94.90,0.00,L009,2001-12-20 00:00:00.000
000491211220008,000150284056,75102760,3WL12323FG461GA2ZA20C01C22K07M06M26S01,3WL1,100.17,0.00,L009,2001-12-20 00:00:00.000
000491211221000,000150284058,75102760,3WL12203FG461GA2ZA20C01C22K07M06M26S01,3WL1,102.97,53.20,L007,2001-12-21 00:00:00.000
000491211221001,000150284058,75102760,3WL12203FG461GA2ZA20C01C22K07M06M26S01,3WL1,95.83,53.60,L007,2001-12-21 00:00:00.000
000491211221002,000150284058,75102760,3WL12203FG461GA2ZA20C01C22K07M06M26S01,3WL1,97.70,0.00,L007,2001-12-21 00:00:00.000
000491211221003,000150284058,75102760,3WL12203FG461GA2ZA20C01C22K07M06M26S01,3WL1,91.40,58.13,L007,2001-12-21 00:00:00.000
000491211221004,111011120000,1234567899,3WL11163BB354GA2,3WL1,76.30,51.47,L001,2001-12-21 00:00:00.000
000491211227000,000150284058,75102760,3WL12203FG461GA2ZA20C01C22K07M06M26S01,3WL1,92.23,0.00,L007,2001-12-27 00:00:00.000
000491211227001,000150284058,75102760,3WL12203FG461GA2ZA20C01C22K07M06M26S01,3WL1,93.77,60.40,L007,2001-12-27 00:00:00.000
000491211227002,000150284058,75102760,3WL12203FG461GA2ZA20C01C22K07M06M26S01,3WL1,90.97,0.00,L007,2001-12-27 00:00:00.000
000491211227003,000150284058,75102760,3WL12203FG461GA2ZA20C01C22K07M06M26S01,3WL1,100.57,53.27,L007,2001-12-27 00:00:00.000
000491211227004,000150284060,75102760,3WL11083FB361GA2ZA20C01C22K07M06M26S01,3WL1,80.77,53.27,L001,2001-12-27 00:00:00.000
000491211227005,000150284060,75102760,3WL11083FB361GA2ZA20C01C22K07M06M26S01,3WL1,86.10,53.00,L001,2001-12-27 00:00:00.000
000491211227006,000150284060,75102760,3WL11083FB361GA2ZA20C01C22K07M06M26S01,3WL1,80.27,51.60,L001,2001-12-27 00:00:00.000
000491211227007,000150273836,75100216,3WL11063FB366BA2ZK01K10F02F04,3WL1,74.43,0.00,L001,2001-12-27 00:00:00.000
000491211227008,111011227000,1234567899,3WL11163BB353AA2,3WL1,76.40,0.00,L001,2001-12-27 00:00:00.000
000491211227009,000150284057,75102760,3WL12253FG461GA2ZA20C01C22K07M06M26S01,3WL1,96.07,0.00,L007,2001-12-27 00:00:00.000
000491211228000,000150284057,75102760,3WL12253FG461GA2ZA20C01C22K07M06M26S01,3WL1,90.63,0.00,L007,2001-12-28 00:00:00.000
000491211228001,000150284057,75102760,3WL12253FG461GA2ZA20C01C22K07M06M26S01,3WL1,90.60,0.00,L007,2001-12-28 00:00:00.000
000491211228002,000150284057,75102760,3WL12253FG461GA2ZA20C01C22K07M06M26S01,3WL1,96.43,0.00,L007,2001-12-28 00:00:00.000
000491211228003,000150284057,75102760,3WL12253FG461GA2ZA20C01C22K07M06M26S01,3WL1,88.77,0.00,L007,2001-12-28 00:00:00.000
000491211228004,000150284061,75102760,3WL11103FB361AA2ZA20C01K07M06M26S01,3WL1,85.07,0.00,L001,2001-12-28 00:00:00.000
000491211228005,000150284061,75102760,3WL11103FB361AA2ZA20C01K07M06M26S01,3WL1,85.23,0.00,L001,2001-12-28 00:00:00.000
000491211228006,000150284061,75102760,3WL11103FB361AA2ZA20C01K07M06M26S01,3WL1,83.70,0.00,L001,2001-12-28 00:00:00.000
000491211228007,000150284061,75102760,3WL11103FB361AA2ZA20C01K07M06M26S01,3WL1,76.47,0.00,L001,2001-12-28 00:00:00.000
000491220102000,000150284061,75102760,3WL11103FB361AA2ZA20C01K07M06M26S01,3WL1,79.33,0.00,L001,2002-01-02 00:00:00.000
000491220102001,000150284066,75102760,3WL11083FG461AA2ZA20C01K07M06M26S01,3WL1,85.83,0.00,L001,2002-01-02 00:00:00.000
000491220102002,000150284066,75102760,3WL11083FG461AA2ZA20C01K07M06M26S01,3WL1,86.60,0.00,L001,2002-01-02 00:00:00.000
000491220102003,000150284066,75102760,3WL11083FG461AA2ZA20C01K07M06M26S01,3WL1,88.87,0.00,L001,2002-01-02 00:00:00.000
000491220102004,000150284066,75102760,3WL11083FG461AA2ZA20C01K07M06M26S01,3WL1,84.93,0.00,L001,2002-01-02 00:00:00.000
000491220102005,000150284066,75102760,3WL11083FG461AA2ZA20C01K07M06M26S01,3WL1,83.73,0.00,L001,2002-01-02 00:00:00.000
